dept,year,actividad,constante_chain2017_mm,corriente_bob_mm
PANDO,2021,Actividad extractiva,65.6249660107821,97.0680460845018
PANDO,2021,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",76.3166599897545,54.2199560938286
PANDO,2021,Actividades de alojamiento y de servicio de comidas y bebidas,110.660081799426,118.97161159541
PANDO,2021,Actividades de atencion de la salud humana y de asistencia social,156.967758842558,247.82683498248
PANDO,2021,Actividades financieras y de seguros,95.3781369455888,97.4732351441777
PANDO,2021,"Actividades inmobiliarias, empresariales y de alquiler",116.831418786478,352.709551234963
PANDO,2021,Administracion publica,104.381799027095,156.480943325195
PANDO,2021,"Agricultura, ganaderia, silvicultura y pesca",117.133271462398,849.117066923362
PANDO,2021,Comercio; reparacion de vehículos automotores y motocicletas,123.032606688803,231.172324134826
PANDO,2021,Comunicación e informaciones,85.5512203729137,58.6800885272885
PANDO,2021,Construcción,113.750379436296,311.706808518639
PANDO,2021,Enseñanza,110.723649083871,257.192947322192
PANDO,2021,Impuestos netos de subvenciones a los productos,92.6731251624705,196.190198158112
PANDO,2021,Industrias manufactureras,117.036243634473,403.478502988714
PANDO,2021,PRODUCTO  INTERNO  BRUTO(1),108.757655761311,3573.31803550372
PANDO,2021,"Suministro de electricidad, agua y recolección de desechos sólidos",115.111988299438,31.5522955258417
PANDO,2021,Transporte y almacenamiento,46.525576414908,81.7219913584385
PANDO,2021,VALOR AGREGADO BRUTO,109.787749884109,3374.74050653812
POTOSÍ,2017,Actividad extractiva,100,5916.03585380196
POTOSÍ,2017,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",100,331.601421022808
POTOSÍ,2017,Actividades de alojamiento y de servicio de comidas y bebidas,100,1151.22774229122
POTOSÍ,2017,Actividades de atencion de la salud humana y de asistencia social,100,1086.7218178579
POTOSÍ,2017,Actividades financieras y de seguros,100,292.863561157862
POTOSÍ,2017,"Actividades inmobiliarias, empresariales y de alquiler",100,2487.42829684796
POTOSÍ,2017,Administracion publica,100,630.47330849082
POTOSÍ,2017,"Agricultura, ganaderia, silvicultura y pesca",100,877.396872095276
POTOSÍ,2017,Comercio; reparacion de vehículos automotores y motocicletas,100,686.011293201848
POTOSÍ,2017,Comunicación e informaciones,100,368.277519813103
POTOSÍ,2017,Construcción,100,1722.26541692995
POTOSÍ,2017,Enseñanza,100,1514.66722356592
POTOSÍ,2017,Impuestos netos de subvenciones a los productos,100,1140.50699945257
POTOSÍ,2017,Industrias manufactureras,100,862.34406468657
POTOSÍ,2017,PRODUCTO  INTERNO  BRUTO(1),100,19709.7627619387
POTOSÍ,2017,"Suministro de electricidad, agua y recolección de desechos sólidos",100,201.639474513036
POTOSÍ,2017,Transporte y almacenamiento,100,440.301896209858
POTOSÍ,2017,VALOR AGREGADO BRUTO,100,18569.2557624861
POTOSÍ,2018,Actividad extractiva,110.115313684312,6514.46143809038
POTOSÍ,2018,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",114.605714645855,380.034178339
POTOSÍ,2018,Actividades de alojamiento y de servicio de comidas y bebidas,103.561895377423,1192.2332700275
POTOSÍ,2018,Actividades de atencion de la salud humana y de asistencia social,107.0463757863,1163.29632089588
POTOSÍ,2018,Actividades financieras y de seguros,105.33271853175,308.481150556469
POTOSÍ,2018,"Actividades inmobiliarias, empresariales y de alquiler",105.521686622793,2624.77629236658
POTOSÍ,2018,Administracion publica,73.5662333474402,463.815465317684
POTOSÍ,2018,"Agricultura, ganaderia, silvicultura y pesca",104.689584083662,918.543136159603
POTOSÍ,2018,Comercio; reparacion de vehículos automotores y motocicletas,110.170439920947,755.781659627851
POTOSÍ,2018,Comunicación e informaciones,105.876486566474,389.919298792264
POTOSÍ,2018,Construcción,142.290859797143,2450.62626973849
POTOSÍ,2018,Enseñanza,106.567906795611,1614.1491550734
POTOSÍ,2018,Impuestos netos de subvenciones a los productos,105.818644118705,1206.86904289963
POTOSÍ,2018,Industrias manufactureras,112.392187425457,969.207357434829
POTOSÍ,2018,PRODUCTO  INTERNO  BRUTO(1),109.661862695076,21614.0929775225
POTOSÍ,2018,"Suministro de electricidad, agua y recolección de desechos sólidos",112.371984446133,226.586278937053
POTOSÍ,2018,Transporte y almacenamiento,98.866860899995,435.312663265841
POTOSÍ,2018,VALOR AGREGADO BRUTO,109.89790972587,20407.2239346228
POTOSÍ,2019,Actividad extractiva,107.325497661855,6349.41492194672
POTOSÍ,2019,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",89.7153825240576,297.497483325823
POTOSÍ,2019,Actividades de alojamiento y de servicio de comidas y bebidas,103.597207335385,1192.63979108391
POTOSÍ,2019,Actividades de atencion de la salud humana y de asistencia social,116.922048322141,1270.61740900306
POTOSÍ,2019,Actividades financieras y de seguros,112.754046707927,330.215516538434
POTOSÍ,2019,"Actividades inmobiliarias, empresariales y de alquiler",112.206333186751,2791.05208254276
POTOSÍ,2019,Administracion publica,75.1122109665858,473.562441561638
POTOSÍ,2019,"Agricultura, ganaderia, silvicultura y pesca",110.86486280905,972.724838539326
POTOSÍ,2019,Comercio; reparacion de vehículos automotores y motocicletas,108.470522202783,744.120032106107
POTOSÍ,2019,Comunicación e informaciones,104.759912362693,385.807207007705
POTOSÍ,2019,Construcción,120.017829462278,2067.02557097879
POTOSÍ,2019,Enseñanza,102.002938181154,1545.00507170414
POTOSÍ,2019,Impuestos netos de subvenciones a los productos,99.3768324850044,1133.39973032573
POTOSÍ,2019,Industrias manufactureras,116.951306841905,1008.52265312455
POTOSÍ,2019,PRODUCTO  INTERNO  BRUTO(1),107.627058765054,21213.0379502445
POTOSÍ,2019,"Suministro de electricidad, agua y recolección de desechos sólidos",117.186532459601,236.294308251588
POTOSÍ,2019,Transporte y almacenamiento,93.748781595893,412.777663040356
POTOSÍ,2019,VALOR AGREGADO BRUTO,108.136455723774,20080.1350358351
POTOSÍ,2020,Actividad extractiva,79.1414900383416,4682.03892590139
POTOSÍ,2020,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",98.3855245256951,326.247797407949
POTOSÍ,2020,Actividades de alojamiento y de servicio de comidas y bebidas,76.4098570310691,879.651471986729
POTOSÍ,2020,Actividades de atencion de la salud humana y de asistencia social,129.571791670264,1408.08492987014
POTOSÍ,2020,Actividades financieras y de seguros,113.291262828254,331.788826799538
POTOSÍ,2020,"Actividades inmobiliarias, empresariales y de alquiler",102.822300761611,2557.63100461443
POTOSÍ,2020,Administracion publica,73.5080677448872,463.448746718864
POTOSÍ,2020,"Agricultura, ganaderia, silvicultura y pesca",111.628607256318,979.425908430455
POTOSÍ,2020,Comercio; reparacion de vehículos automotores y motocicletas,79.9641165192066,548.562869830842
POTOSÍ,2020,Comunicación e informaciones,101.509745732095,373.837573950748
POTOSÍ,2020,Construcción,60.3445819251903,1039.29386548852
POTOSÍ,2020,Enseñanza,100.076710451444,1515.82913163099
POTOSÍ,2020,Impuestos netos de subvenciones a los productos,73.3035352575004,836.031950457977
POTOSÍ,2020,Industrias manufactureras,94.045965492761,810.999801504004
POTOSÍ,2020,PRODUCTO  INTERNO  BRUTO(1),87.7633345000442,17297.9450219254
POTOSÍ,2020,"Suministro de electricidad, agua y recolección de desechos sólidos",102.888378559284,207.463585861923
POTOSÍ,2020,Transporte y almacenamiento,65.8308052236512,289.854283689955
POTOSÍ,2020,VALOR AGREGADO BRUTO,88.6496707708879,16461.584098048
POTOSÍ,2021,Actividad extractiva,106.952491166564,6327.34772394827
POTOSÍ,2021,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",95.2880084995599,315.976390248875
POTOSÍ,2021,Actividades de alojamiento y de servicio de comidas y bebidas,91.4113783487057,1052.35314716109
POTOSÍ,2021,Actividades de atencion de la salud humana y de asistencia social,139.152557874931,1512.20120653421
POTOSÍ,2021,Actividades financieras y de seguros,115.714390344805,338.885284335904
POTOSÍ,2021,"Actividades inmobiliarias, empresariales y de alquiler",106.201749849308,2641.69237749938
POTOSÍ,2021,Administracion publica,79.32299217516,500.110293160645
POTOSÍ,2021,"Agricultura, ganaderia, silvicultura y pesca",107.492124238218,943.132535814893
POTOSÍ,2021,Comercio; reparacion de vehículos automotores y motocicletas,88.5609992175299,607.538456004655
POTOSÍ,2021,Comunicación e informaciones,104.023533616135,383.09528962345
POTOSÍ,2021,Construcción,80.4469393023391,1385.50981458282
POTOSÍ,2021,Enseñanza,100.896909396501,1528.2524162198
POTOSÍ,2021,Impuestos netos de subvenciones a los productos,89.1836934034662,1017.14626563686
POTOSÍ,2021,Industrias manufactureras,97.2641716098939,838.75181094448
POTOSÍ,2021,PRODUCTO  INTERNO  BRUTO(1),101.365202812367,19978.8409974756
POTOSÍ,2021,"Suministro de electricidad, agua y recolección de desechos sólidos",129.833389917148,261.795365171398
POTOSÍ,2021,Transporte y almacenamiento,85.3285698324128,375.703310980866
POTOSÍ,2021,VALOR AGREGADO BRUTO,102.14734568816,18968.0018754253
SANTA CRUZ,2017,Actividad extractiva,100,5758.07536953849
SANTA CRUZ,2017,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",100,3113.3609547807
SANTA CRUZ,2017,Actividades de alojamiento y de servicio de comidas y bebidas,100,3367.07312292085
SANTA CRUZ,2017,Actividades de atencion de la salud humana y de asistencia social,100,2164.01814725429
SANTA CRUZ,2017,Actividades financieras y de seguros,100,5212.00612057995
SANTA CRUZ,2017,"Actividades inmobiliarias, empresariales y de alquiler",100,7827.63322470504
SANTA CRUZ,2017,Administracion publica,100,2129.16992873474
SANTA CRUZ,2017,"Agricultura, ganaderia, silvicultura y pesca",100,10285.968575922
SANTA CRUZ,2017,Comercio; reparacion de vehículos automotores y motocicletas,100,10568.8919184955
SANTA CRUZ,2017,Comunicación e informaciones,100,2361.64253326194
SANTA CRUZ,2017,Construcción,100,5415.87244800695
SANTA CRUZ,2017,Enseñanza,100,5478.58229430616
SANTA CRUZ,2017,Impuestos netos de subvenciones a los productos,100,11614.8816917883
SANTA CRUZ,2017,Industrias manufactureras,100,13634.6532439246
SANTA CRUZ,2017,PRODUCTO  INTERNO  BRUTO(1),100,95419.7196074641
SANTA CRUZ,2017,"Suministro de electricidad, agua y recolección de desechos sólidos",100,1941.44197526717
SANTA CRUZ,2017,Transporte y almacenamiento,100,4546.44805797757
SANTA CRUZ,2017,VALOR AGREGADO BRUTO,100,83804.8379156758
SANTA CRUZ,2018,Actividad extractiva,96.9350368429644,5581.59248090779
SANTA CRUZ,2018,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",113.641867970947,3538.08154569089
SANTA CRUZ,2018,Actividades de alojamiento y de servicio de comidas y bebidas,104.575835861395,3521.14486235885
SANTA CRUZ,2018,Actividades de atencion de la salud humana y de asistencia social,99.9131922481974,2162.13961175206
SANTA CRUZ,2018,Actividades financieras y de seguros,103.542473001549,5396.64003024059
SANTA CRUZ,2018,"Actividades inmobiliarias, empresariales y de alquiler",104.584020699804,8186.45355203025
SANTA CRUZ,2018,Administracion publica,89.4685187983206,1904.93679793823
SANTA CRUZ,2018,"Agricultura, ganaderia, silvicultura y pesca",102.009381773392,10492.6529537034
SANTA CRUZ,2018,Comercio; reparacion de vehículos automotores y motocicletas,103.991407877756,10990.7395031218
SANTA CRUZ,2018,Comunicación e informaciones,100.158570478742,2365.3874011331
SANTA CRUZ,2018,Construcción,102.984350552371,5577.50106732473
SANTA CRUZ,2018,Enseñanza,107.858690256187,5909.12710724601
SANTA CRUZ,2018,Impuestos netos de subvenciones a los productos,101.469563516657,11785.5697556336
SANTA CRUZ,2018,Industrias manufactureras,104.125592080115,14197.1634183071
SANTA CRUZ,2018,PRODUCTO  INTERNO  BRUTO(1),103.205466701215,98478.366945874
SANTA CRUZ,2018,"Suministro de electricidad, agua y recolección de desechos sólidos",104.102032460842,2021.08055530104
SANTA CRUZ,2018,Transporte y almacenamiento,106.636130917137,4848.1563031846
SANTA CRUZ,2018,VALOR AGREGADO BRUTO,103.446053171143,86692.7971902404
SANTA CRUZ,2019,Actividad extractiva,88.2440046415509,5081.15629635954
SANTA CRUZ,2019,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",124.830138086337,3886.41277897883
SANTA CRUZ,2019,Actividades de alojamiento y de servicio de comidas y bebidas,107.19480113185,3609.32733807898
SANTA CRUZ,2019,Actividades de atencion de la salud humana y de asistencia social,103.577135073174,2241.42799938957
SANTA CRUZ,2019,Actividades financieras y de seguros,110.171015036412,5742.12004680285
SANTA CRUZ,2019,"Actividades inmobiliarias, empresariales y de alquiler",116.414595104457,9112.50752480228
SANTA CRUZ,2019,Administracion publica,94.9787008890468,2022.2579380325
SANTA CRUZ,2019,"Agricultura, ganaderia, silvicultura y pesca",105.555291048943,10857.3840675172
SANTA CRUZ,2019,Comercio; reparacion de vehículos automotores y motocicletas,106.553624842556,11261.5374448488
SANTA CRUZ,2019,Comunicación e informaciones,102.223672403472,2414.15772654274
SANTA CRUZ,2019,Construcción,108.934824950137,5899.77117075909
SANTA CRUZ,2019,Enseñanza,106.014238096787,5808.07727781413
SANTA CRUZ,2019,Impuestos netos de subvenciones a los productos,103.36594738801,12005.8324987135
SANTA CRUZ,2019,Industrias manufactureras,105.814553064834,14427.4473919986
SANTA CRUZ,2019,PRODUCTO  INTERNO  BRUTO(1),106.286110750793,101417.908860085
SANTA CRUZ,2019,"Suministro de electricidad, agua y recolección de desechos sólidos",111.108612977112,2157.10925047479
SANTA CRUZ,2019,Transporte y almacenamiento,110.146228579042,5007.74107016739
SANTA CRUZ,2019,VALOR AGREGADO BRUTO,106.676773445485,89400.2970796613
SANTA CRUZ,2020,Actividad extractiva,85.4516491657517,4920.37036347759
SANTA CRUZ,2020,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",110.986401183721,3455.40727957023
SANTA CRUZ,2020,Actividades de alojamiento y de servicio de comidas y bebidas,79.0040492628214,2660.12410874761
SANTA CRUZ,2020,Actividades de atencion de la salud humana y de asistencia social,111.869175490266,2420.8692587931
SANTA CRUZ,2020,Actividades financieras y de seguros,107.895109261159,5623.49969849803
SANTA CRUZ,2020,"Actividades inmobiliarias, empresariales y de alquiler",107.122189935162,8385.13213039641
SANTA CRUZ,2020,Administracion publica,81.2099160977857,1729.09711270476
SANTA CRUZ,2020,"Agricultura, ganaderia, silvicultura y pesca",111.527780258375,11471.7124307998
SANTA CRUZ,2020,Comercio; reparacion de vehículos automotores y motocicletas,91.8903190583511,9711.78850483778
SANTA CRUZ,2020,Comunicación e informaciones,97.6691050580367,2306.59512690688
SANTA CRUZ,2020,Construcción,63.9959258329024,3465.93771503112
SANTA CRUZ,2020,Enseñanza,105.347744690307,5771.56288805399
SANTA CRUZ,2020,Impuestos netos de subvenciones a los productos,87.8771848309167,10206.8310521851
SANTA CRUZ,2020,Industrias manufactureras,94.7435258493829,12917.9512206314
SANTA CRUZ,2020,PRODUCTO  INTERNO  BRUTO(1),95.4309294623435,91059.925311765
SANTA CRUZ,2020,"Suministro de electricidad, agua y recolección de desechos sólidos",108.784030654288,2111.97883350984
SANTA CRUZ,2020,Transporte y almacenamiento,85.2160159419122,3874.30190187692
SANTA CRUZ,2020,VALOR AGREGADO BRUTO,96.3219076364599,80722.4185720222
SANTA CRUZ,2021,Actividad extractiva,95.2351595325784,5483.71226418608
SANTA CRUZ,2021,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",111.176925937624,3461.33900286744
SANTA CRUZ,2021,Actividades de alojamiento y de servicio de comidas y bebidas,94.6694710036323,3187.59031377465
SANTA CRUZ,2021,Actividades de atencion de la salud humana y de asistencia social,120.062983667332,2598.18475469601
SANTA CRUZ,2021,Actividades financieras y de seguros,108.565624416852,5658.44698945216
SANTA CRUZ,2021,"Actividades inmobiliarias, empresariales y de alquiler",117.31531960185,9183.01293482329
SANTA CRUZ,2021,Administracion publica,88.5383880343871,1885.13273341465
SANTA CRUZ,2021,"Agricultura, ganaderia, silvicultura y pesca",116.902309424817,12024.5348119638
SANTA CRUZ,2021,Comercio; reparacion de vehículos automotores y motocicletas,101.793456071914,10758.4403523417
SANTA CRUZ,2021,Comunicación e informaciones,100.502419703069,2373.50789066511
SANTA CRUZ,2021,Construcción,82.941639766642,4492.01341604674
SANTA CRUZ,2021,Enseñanza,105.189476573154,5762.89203901012
SANTA CRUZ,2021,Impuestos netos de subvenciones a los productos,95.2887443435173,11067.6749210901
SANTA CRUZ,2021,Industrias manufactureras,102.82194531308,14019.4157020962
SANTA CRUZ,2021,PRODUCTO  INTERNO  BRUTO(1),103.727991031515,98976.9581967276
SANTA CRUZ,2021,"Suministro de electricidad, agua y recolección de desechos sólidos",118.005821857358,2291.01455879774
SANTA CRUZ,2021,Transporte y almacenamiento,102.927280368889,4679.53533946049
SANTA CRUZ,2021,VALOR AGREGADO BRUTO,104.720849816354,87761.1384525134
TARIJA,2017,Actividad extractiva,100,9762.71109379603
TARIJA,2017,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",100,458.059659723863
TARIJA,2017,Actividades de alojamiento y de servicio de comidas y bebidas,100,648.252752858846
TARIJA,2017,Actividades de atencion de la salud humana y de asistencia social,100,623.996449298434
TARIJA,2017,Actividades financieras y de seguros,100,447.541536370564
TARIJA,2017,"Actividades inmobiliarias, empresariales y de alquiler",100,2139.99539262482
TARIJA,2017,Administracion publica,100,725.91565325005
TARIJA,2017,"Agricultura, ganaderia, silvicultura y pesca",100,1034.91260334321
TARIJA,2017,Comercio; reparacion de vehículos automotores y motocicletas,100,966.728136586882
TARIJA,2017,Comunicación e informaciones,100,434.110895348622
TARIJA,2017,Construcción,100,1657.16756227086
TARIJA,2017,Enseñanza,100,938.613235175206
TARIJA,2017,Impuestos netos de subvenciones a los productos,100,1335.39842122756
TARIJA,2017,Industrias manufactureras,100,1078.98589968136
TARIJA,2017,PRODUCTO  INTERNO  BRUTO(1),100,24366.5213415173
TARIJA,2017,"Suministro de electricidad, agua y recolección de desechos sólidos",100,354.694281973787
TARIJA,2017,Transporte y almacenamiento,100,1759.43776798718
TARIJA,2017,VALOR AGREGADO BRUTO,100,23031.1229202897
TARIJA,2018,Actividad extractiva,92.8203562589284,9061.7832177914
TARIJA,2018,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",102.157862184634,467.943955904108
TARIJA,2018,Actividades de alojamiento y de servicio de comidas y bebidas,104.494397424439,677.387807887188
TARIJA,2018,Actividades de atencion de la salud humana y de asistencia social,107.898632587068,673.283636184866
TARIJA,2018,Actividades financieras y de seguros,104.638158227925,468.299220963117
TARIJA,2018,"Actividades inmobiliarias, empresariales y de alquiler",98.4900375386795,2107.6822655222
TARIJA,2018,Administracion publica,87.9331177643607,638.320266242294
TARIJA,2018,"Agricultura, ganaderia, silvicultura y pesca",108.564427242445,1123.54694027944
TARIJA,2018,Comercio; reparacion de vehículos automotores y motocicletas,104.037216755091,1005.75704689334
TARIJA,2018,Comunicación e informaciones,102.890899862904,446.660606627106
TARIJA,2018,Construcción,85.4856838456837,1416.64102307609
TARIJA,2018,Enseñanza,106.788595113425,1002.33188739227
TARIJA,2018,Impuestos netos de subvenciones a los productos,99.6206177831375,1330.33215709316
TARIJA,2018,Industrias manufactureras,104.76273246077,1130.37511137261
TARIJA,2018,PRODUCTO  INTERNO  BRUTO(1),96.6876806764757,23559.4243466515
TARIJA,2018,"Suministro de electricidad, agua y recolección de desechos sólidos",101.230389154156,359.058401949605
TARIJA,2018,Transporte y almacenamiento,93.7811402878066,1650.02080147271
TARIJA,2018,VALOR AGREGADO BRUTO,96.517622117223,22229.0921895584
TARIJA,2019,Actividad extractiva,79.2966722539715,7741.50501914955
TARIJA,2019,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",131.20969012763,601.018660123358
TARIJA,2019,Actividades de alojamiento y de servicio de comidas y bebidas,106.219343244771,688.569816652818
TARIJA,2019,Actividades de atencion de la salud humana y de asistencia social,113.262094718108,706.751449442025
TARIJA,2019,Actividades financieras y de seguros,108.445766736103,485.339850579592
TARIJA,2019,"Actividades inmobiliarias, empresariales y de alquiler",105.930481852019,2266.90743101848
TARIJA,2019,Administracion publica,95.1531202385713,690.73139436763
TARIJA,2019,"Agricultura, ganaderia, silvicultura y pesca",107.971830084402,1117.41407760379
TARIJA,2019,Comercio; reparacion de vehículos automotores y motocicletas,101.741838275763,983.566977292524
TARIJA,2019,Comunicación e informaciones,99.9908199857609,434.071043906616
TARIJA,2019,Construcción,56.5062259933946,936.402847826002
TARIJA,2019,Enseñanza,103.487711881173,971.349360496673
TARIJA,2019,Impuestos netos de subvenciones a los productos,89.0934673844293,1189.75275686856
TARIJA,2019,Industrias manufactureras,104.474878397358,1127.26920661675
TARIJA,2019,PRODUCTO  INTERNO  BRUTO(1),89.4523853486184,21796.4345664674
TARIJA,2019,"Suministro de electricidad, agua y recolección de desechos sólidos",109.051816886235,386.800558884001
TARIJA,2019,Transporte y almacenamiento,89.779657193625,1579.61719663406
TARIJA,2019,VALOR AGREGADO BRUTO,89.467629724681,20605.3997757609
TARIJA,2020,Actividad extractiva,73.0360775099742,7130.30124153972
TARIJA,2020,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",98.993632698876,453.449897088762
TARIJA,2020,Actividades de alojamiento y de servicio de comidas y bebidas,78.5141930833854,508.970418047955
TARIJA,2020,Actividades de atencion de la salud humana y de asistencia social,128.44113673142,801.46813264261
TARIJA,2020,Actividades financieras y de seguros,108.237466901403,484.407622299121
TARIJA,2020,"Actividades inmobiliarias, empresariales y de alquiler",81.0479523535829,1734.42244618343
TARIJA,2020,Administracion publica,82.9213048721274,601.938731945969
TARIJA,2020,"Agricultura, ganaderia, silvicultura y pesca",112.233074895063,1161.51423720862
TARIJA,2020,Comercio; reparacion de vehículos automotores y motocicletas,83.3803193488976,806.061007521789
TARIJA,2020,Comunicación e informaciones,92.1911195857193,400.211694665485
TARIJA,2020,Construcción,65.6362443718643,1087.70255082337
TARIJA,2020,Enseñanza,102.669029825266,963.665102365928
TARIJA,2020,Impuestos netos de subvenciones a los productos,79.0623515345615,1055.79739417792
TARIJA,2020,Industrias manufactureras,89.5351741093571,966.071903895119
TARIJA,2020,PRODUCTO  INTERNO  BRUTO(1),80.1785430611503,19536.7218063128
TARIJA,2020,"Suministro de electricidad, agua y recolección de desechos sólidos",97.0024846254032,344.062266338807
TARIJA,2020,Transporte y almacenamiento,63.2509908789392,1112.86182215018
TARIJA,2020,VALOR AGREGADO BRUTO,80.2321845065757,18478.3730353431
TARIJA,2021,Actividad extractiva,71.7241290961589,7002.21950819929
TARIJA,2021,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",94.1965162545855,431.476241827488
TARIJA,2021,Actividades de alojamiento y de servicio de comidas y bebidas,96.9165464236734,628.264180167184
TARIJA,2021,Actividades de atencion de la salud humana y de asistencia social,137.111170531511,855.568835708148
TARIJA,2021,Actividades financieras y de seguros,110.230594098432,493.327694378524
TARIJA,2021,"Actividades inmobiliarias, empresariales y de alquiler",80.6330983530503,1725.54458968592
TARIJA,2021,Administracion publica,80.1156454293345,581.572010873847
TARIJA,2021,"Agricultura, ganaderia, silvicultura y pesca",123.855440895189,1281.79556775061
TARIJA,2021,Comercio; reparacion de vehículos automotores y motocicletas,93.9072037217004,907.827360659641
TARIJA,2021,Comunicación e informaciones,94.9877557124538,412.352196794895
TARIJA,2021,Construcción,83.0237117265166,1375.8420197251
TARIJA,2021,Enseñanza,103.496010837613,971.427255600197
TARIJA,2021,Impuestos netos de subvenciones a los productos,89.7176531023328,1198.08812309097
TARIJA,2021,Industrias manufactureras,95.5314934933644,1030.77134454842
TARIJA,2021,PRODUCTO  INTERNO  BRUTO(1),83.8007499330228,20419.3276167815
TARIJA,2021,"Suministro de electricidad, agua y recolección de desechos sólidos",115.381857003412,409.252849226274
TARIJA,2021,Transporte y almacenamiento,67.4786125737942,1187.24419493708
TARIJA,2021,VALOR AGREGADO BRUTO,83.5105908813135,19233.4268373356
